assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,season,season_idx,news_added,creativity_rank,creativity_rank_type,ict_index_rank,ict_index_rank_type,influence_rank,influence_rank_type,threat_rank,threat_rank_type
0,5,369,100,100,6,42748,0,0,-1,1,154.6,1,0.0,2,2.1,1.5,0,GaÃ«tan,3.0,36,0,52.1,59,False,346.2,0.0,0.0,0.0,0.0,2237,,44,1,0,0,42748.jpg,2.5,0,0,Bong,0.2,False,3,a,3,36,18.0,63,17582,0,14807,0,0.7,14.3,Bong,2,2017-18,1,2018-03-10T23:01:17Z,,,,,,,,
0,0,22,None,None,0,15137,0,0,-1,1,4.7,0,0.0,2,-1.5,-1.5,0,Liam,0.0,3,0,3.6,60,False,28.8,0.0,0.0,0.0,0.0,163,,39,0,0,0,15137.jpg,1.0,0,0,Rosenior,3.0,False,23,a,3,36,2.0,3,287003,0,269749,0,0.0,0.8,Rosenior,0,2017-18,1,None,,,,,,,,
0,0,36,None,None,1,85128,0,0,-1,1,3.5,0,0.0,2,-1.5,-1.3,1,Connor,0.2,5,0,9.9,61,False,40.4,0.0,0.0,0.0,0.0,199,,39,0,0,0,85128.jpg,2.0,0,0,Goldson,2.6,False,18,a,3,36,55.0,6,256247,0,146895,0,0.1,1.5,Goldson,1,2017-18,1,None,,,,,,,,
1,6,383,100,100,11,83543,0,0,-5,5,557.2,0,0.0,3,0.7,0.7,2,Anthony,2.2,29,3,149.1,62,False,404.0,0.0,0.0,0.0,0.0,2415,,55,0,0,0,83543.jpg,2.7,1,0,Knockaert,0.6,False,11,a,3,36,530.0,88,52744,0,123734,0,0.4,16.0,Knockaert,4,2017-18,1,2018-03-10T17:01:18Z,,,,,,,,
3,2,550,100,100,10,40845,0,0,0,0,272.5,0,0.0,3,0.5,0.5,2,Dale,2.0,50,0,107.7,63,False,625.8,0.0,0.0,0.0,0.0,3240,,45,0,0,0,40845.jpg,2.4,0,0,Stephens,1.2,False,6,a,3,36,176.0,87,225003,0,196706,0,0.4,19.3,Stephens,6,2017-18,1,2018-04-07T13:01:18Z,,,,,,,,
0,0,115,100,100,1,38490,0,0,-1,1,137.0,0,0.0,3,0.1,0.0,1,Beram,1.5,14,0,29.6,64,False,111.2,0.0,0.0,0.0,0.0,735,,44,0,0,0,38490.jpg,1.3,0,0,Kayal,0.1,False,7,a,3,36,48.0,25,3704,0,6503,0,0.3,5.7,Kayal,2,2017-18,1,2017-08-09T13:31:13Z,,,,,,,,
0,0,0,0,0,0,11735,0,0,-3,3,0.0,0,0.0,3,0.0,0.0,0,Steve,0.0,0,0,0.0,65,False,0.0,0.0,0.0,0.0,0.0,0,Back injury - Unknown return date,42,0,0,0,11735.jpg,0.0,0,0,Sidwell,0.2,False,14,i,3,36,0.0,0,3673,0,23491,0,0.0,0.0,Sidwell,0,2017-18,1,2017-09-07T14:31:14Z,,,,,,,,
3,3,303,None,None,6,109345,0,0,-2,2,320.9,0,0.0,3,-0.5,-0.3,2,Solomon,1.2,29,1,99.8,66,False,357.4,0.0,0.0,0.0,0.0,1838,,48,0,0,0,109345.jpg,2.1,0,0,March,0.2,False,20,a,3,36,316.0,74,48669,0,48441,0,0.3,15.4,March,3,2017-18,1,None,,,,,,,,
0,0,0,100,100,0,88170,0,0,-3,3,0.0,0,0.0,3,-1.5,-1.5,0,Jiri,0.0,0,0,0.0,67,False,0.0,0.0,0.0,0.0,0.0,0,,47,0,0,0,88170.jpg,0.0,0,0,Skalak,0.0,False,8,a,3,36,0.0,0,718,0,2220,0,0.0,0.0,Skalak,0,2017-18,1,2018-01-27T17:31:17Z,,,,,,,,
0,0,0,0,0,0,79934,0,0,0,0,0.0,0,0.0,3,0.0,0.0,0,Oliver,0.0,0,0,0.0,68,False,0.0,0.0,0.0,0.0,0.0,0,Season-long loan to Fulham,45,0,0,0,79934.jpg,0.0,0,0,Norwood,0.0,False,21,u,3,36,0.0,0,123,0,494,0,0.0,0.0,Norwood,0,2017-18,1,2017-07-26T09:21:59Z,,,,,,,,
0,0,25,0,0,0,2513,0,0,-3,3,15.5,0,0.0,3,0.0,0.0,0,Jamie,0.0,4,0,5.1,69,False,11.8,0.0,0.0,0.0,0.0,166,Season-long loan to Rangers,47,0,0,0,2513.jpg,1.5,0,0,Murphy,0.0,False,15,u,3,36,24.0,6,1927,0,4809,0,0.0,1.3,Murphy,0,2017-18,1,2018-01-26T10:39:07Z,,,,,,,,
8,24,635,None,None,10,60307,0,0,4,-4,1311.0,3,0.0,3,3.3,2.7,1,Pascal,4.2,46,7,257.6,70,False,735.4,0.0,0.0,0.0,0.0,2928,,59,0,0,0,60307.jpg,4.3,0,0,GroÃ,15.4,False,13,a,3,36,527.0,164,2556990,0,1831783,0,0.7,27.8,GroÃ,2,2017-18,1,None,,,,,,,,
0,16,319,100,100,8,20529,0,0,-1,1,271.8,2,0.0,4,0.3,0.2,1,Glenn,1.7,36,12,153.1,71,False,492.4,0.0,0.0,0.0,0.0,2184,,59,0,2,0,20529.jpg,3.2,0,0,Murray,5.7,False,17,a,3,36,779.0,111,937743,0,660546,0,0.3,18.8,Murray,9,2017-18,1,2017-10-01T11:01:15Z,,,,,,,,
2,5,110,100,100,3,38499,0,0,-4,4,66.1,0,0.0,4,-1.5,-1.5,0,Tomer,0.0,8,2,44.2,72,False,152.0,0.0,0.0,0.0,0.0,842,,46,0,0,0,38499.jpg,2.7,0,0,Hemed,1.0,False,10,a,3,36,227.0,43,305386,0,285254,0,0.0,9.3,Hemed,0,2017-18,1,2017-09-27T15:01:14Z,,,,,,,,
0,0,4,100,100,0,28462,0,0,-1,1,0.8,0,0.0,4,-1.5,-1.5,0,Sam,0.0,1,0,0.7,73,False,0.4,0.0,0.0,0.0,0.0,30,,49,0,0,0,28462.jpg,1.0,0,0,Baldock,0.0,False,9,a,3,36,6.0,2,2765,0,3099,0,0.0,0.4,Baldock,0,2017-18,1,2017-07-20T08:31:12Z,,,,,,,,
0,0,66,100,100,1,54316,0,0,-2,2,94.2,0,0.0,4,0.7,0.3,0,Leonardo,1.8,4,1,22.7,210,False,68.0,0.0,0.0,0.0,0.0,279,,48,0,0,0,54316.jpg,1.4,0,0,Ulloa,0.3,False,16,a,3,36,66.0,20,38386,0,37082,0,0.4,4.2,Ulloa,0,2017-18,1,2018-03-29T13:01:18Z,,,,,,,,
0,3,204,None,None,4,43808,0,0,-3,3,105.6,1,0.0,2,-1.5,-1.5,0,Markus,0.0,18,0,30.8,461,False,187.4,0.0,0.0,0.0,0.0,1178,,42,0,0,0,43808.jpg,2.7,0,0,Suttner,0.4,False,29,a,3,36,17.0,38,60188,0,83985,0,0.0,9.0,Suttner,0,2017-18,1,None,,,,,,,,
0,0,60,0,0,0,112516,0,0,-3,3,86.2,0,0.0,3,0.0,0.0,0,Isaiah,0.0,8,0,14.5,481,False,33.2,0.0,0.0,0.0,0.0,302,Knee injury - Unknown return date,52,0,0,0,112516.jpg,1.2,0,0,Brown,0.0,False,37,i,3,36,25.0,16,774,0,4031,0,0.0,3.1,Brown,0,2017-18,1,2018-01-09T00:01:19Z,,,,,,,,
4,1,446,100,100,9,66242,0,0,-2,2,297.1,0,0.0,3,0.1,0.2,2,Davy,1.7,50,0,108.9,490,False,535.8,0.0,0.0,0.0,0.0,3118,,53,0,0,0,66242.jpg,2.5,1,0,PrÃ¶pper,0.1,False,24,a,3,36,255.0,87,11375,0,16309,0,0.3,16.4,PrÃ¶pper,2,2017-18,1,2018-04-07T20:01:19Z,,,,,,,,
5,4,324,None,None,5,167473,0,0,-1,1,311.3,1,0.0,3,3.1,2.3,0,JosÃ© Heriberto,3.8,32,5,131.3,517,False,385.4,0.0,0.0,0.0,0.0,1976,,59,0,0,0,167473.jpg,3.2,0,0,Izquierdo Mena,0.3,False,19,a,3,36,618.0,101,42611,0,28326,0,0.6,17.1,Izquierdo,2,2017-18,1,None,,,,,,,,
0,0,183,100,100,0,74375,0,0,-1,1,99.2,0,0.0,2,-1.1,-1.2,0,Ezequiel,0.3,30,0,38.2,538,False,210.0,0.0,0.0,0.0,0.0,1313,,44,0,0,0,74375.jpg,1.0,0,0,Schelotto,0.1,False,21,a,3,36,73.0,20,7784,0,4660,0,0.1,4.5,Schelotto,3,2017-18,1,2018-03-04T15:01:17Z,,,,,,,,
0,0,0,100,100,0,20480,0,0,-1,1,0.0,0,0.0,1,-1.5,-1.5,0,Tim,0.0,0,0,0.0,540,False,0.0,0.0,0.0,0.0,0.0,0,,39,0,0,0,20480.jpg,0.0,0,0,Krul,0.8,False,26,a,3,36,0.0,0,79902,0,41730,0,0.0,0.0,Krul,0,2017-18,1,2017-09-15T22:01:13Z,,,,,,,,
0,0,0,None,None,0,220738,0,0,0,0,0.0,0,0.0,3,-1.5,-1.5,0,Jayson,0.0,0,0,0.0,553,False,0.0,0.0,0.0,0.0,0.0,0,,45,0,0,0,220738.jpg,0.0,0,0,Molumby,0.0,False,49,a,3,36,0.0,0,862,0,718,0,0.0,0.0,Molumby,0,2017-18,1,None,,,,,,,,
1,2,47,100,100,1,106757,0,0,0,0,24.6,0,0.0,4,-0.5,-0.5,1,JÃ¼rgen,1.0,8,1,15.8,604,False,50.4,0.0,0.0,0.0,0.0,221,,60,0,0,0,106757.jpg,2.7,0,0,Locadia,0.0,False,25,a,3,36,89.0,16,6846,0,5188,0,0.2,2.7,Locadia,0,2017-18,1,2018-01-25T13:31:16Z,,,,,,,,
0,0,48,100,100,0,21205,0,0,-3,3,0.0,0,0.0,1,0.0,0.0,0,Tom,0.0,4,0,5.3,74,False,53.4,0.0,0.0,0.0,0.0,305,,47,0,0,0,21205.jpg,2.0,0,8,Heaton,1.7,False,1,a,4,90,0.0,8,20486,0,366889,0,0.0,1.7,Heaton,0,2017-18,1,2017-09-10T13:31:14Z,,,,,,,,
0,0,0,0,0,0,1801,0,0,0,0,0.0,0,0.0,1,0.0,0.0,0,Paul,0.0,0,0,0.0,75,False,0.0,0.0,0.0,0.0,0.0,0,Retired,45,0,0,0,1801.jpg,0.0,0,0,Robinson,0.0,False,17,u,4,90,0.0,0,109,0,405,0,0.0,0.0,Robinson,0,2017-18,1,2017-07-19T07:46:48Z,,,,,,,,
3,4,450,100,100,8,68983,0,0,-1,1,264.9,0,0.0,2,2.2,2.0,1,Matthew,2.0,26,0,89.0,76,False,574.6,0.0,0.0,0.0,0.0,2295,,44,0,0,0,68983.jpg,3.4,0,0,Lowton,4.9,False,2,a,4,90,46.0,89,577366,0,362018,0,0.5,20.2,Lowton,1,2017-18,1,2017-11-28T13:31:14Z,,,,,,,,
0,6,491,0,0,9,51927,0,0,4,-4,74.5,1,0.0,2,0.0,0.0,0,Ben,0.0,27,0,117.3,77,False,748.6,0.0,0.0,0.0,0.0,2610,Shin injury - Unknown return date,49,0,0,0,51927.jpg,3.1,0,0,Mee,7.3,False,6,i,4,90,349.0,90,1226095,0,1373674,0,0.0,18.4,Mee,5,2017-18,1,2018-04-05T13:01:18Z,,,,,,,,
1,9,484,100,100,9,40616,0,0,3,-3,270.9,1,0.0,2,2.2,2.0,1,Stephen,2.0,27,1,85.4,78,False,498.4,0.0,0.0,0.0,0.0,2460,,48,0,0,0,40616.jpg,3.6,0,0,Ward,8.5,False,23,a,4,90,82.0,102,1749307,0,1535374,0,0.4,21.3,Ward,1,2017-18,1,2017-12-12T21:01:14Z,,,,,,,,
1,4,539,100,100,11,17761,0,0,1,-1,98.4,0,0.0,2,2.8,2.5,1,James,2.5,30,0,117.8,79,False,822.0,0.0,0.0,0.0,0.0,2790,,46,0,0,0,17761.jpg,3.3,0,0,Tarkowski,5.1,False,5,a,4,90,253.0,101,852748,0,585772,0,0.5,22.0,Tarkowski,5,2017-18,1,2018-04-22T12:31:18Z,,,,,,,,
2,6,282,100,100,4,41674,0,0,1,-1,64.8,0,0.0,2,3.4,3.0,1,Kevin,3.0,21,1,74.5,80,False,460.0,0.0,0.0,0.0,0.0,1440,,41,1,0,0,41674.jpg,3.6,0,0,Long,7.5,False,28,a,4,90,220.0,57,692407,0,405145,0,0.7,13.9,Long,1,2017-18,1,2018-01-13T15:01:17Z,,,,,,,,
0,0,132,100,100,2,103914,0,0,-3,3,86.8,0,0.0,2,0.0,0.0,0,Charlie,0.0,12,0,27.5,81,False,184.2,0.0,0.0,0.0,0.0,949,,42,0,0,0,103914.jpg,2.1,0,0,Taylor,0.4,False,3,a,4,90,4.0,23,64431,0,59707,0,0.0,5.5,Taylor,3,2017-18,1,2018-01-20T14:01:19Z,,,,,,,,
2,6,185,50,50,6,39158,0,0,-1,1,120.2,2,0.0,3,0.0,0.0,0,Scott,0.0,15,2,60.1,82,False,233.2,0.0,0.0,0.0,0.0,1330,Calf injury - 50% chance of playing,49,0,0,0,39158.jpg,3.1,0,0,Arfield,0.2,False,37,d,4,90,246.0,56,48050,0,44755,0,0.0,11.4,Arfield,3,2017-18,1,2018-02-22T14:31:18Z,,,,,,,,
0,0,0,100,100,0,15982,0,0,-1,1,0.0,0,0.0,3,0.0,0.0,0,Dean,0.0,0,0,0.0,83,False,0.0,0.0,0.0,0.0,0.0,0,,44,0,0,0,15982.jpg,0.0,0,0,Marney,0.0,False,8,a,4,90,0.0,0,1184,0,1516,0,0.0,0.0,Marney,0,2017-18,1,2018-02-24T14:01:18Z,,,,,,,,
9,7,467,100,100,10,60586,0,0,0,0,1052.0,1,0.0,3,4.0,3.7,2,Johann Berg,3.7,33,2,219.2,84,False,599.0,0.0,0.0,0.0,0.0,2831,,50,0,0,0,60586.jpg,3.3,0,0,Gudmundsson,1.9,False,17,a,4,90,539.0,117,259431,0,160499,0,0.7,23.4,Gudmundsson,2,2017-18,1,2018-04-14T13:31:19Z,,,,,,,,
1,0,353,0,0,12,39847,0,0,-1,1,310.8,0,0.0,3,0.0,0.0,0,Steven,0.0,17,1,78.4,85,False,353.8,0.0,0.0,0.0,0.0,1998,Knee injury - Unknown return date,54,0,0,0,39847.jpg,2.6,0,0,Defour,0.3,False,16,i,4,90,117.0,62,26936,0,34586,0,0.0,11.5,Defour,6,2017-18,1,2018-01-29T16:31:17Z,,,,,,,,
2,1,307,100,100,9,83314,0,0,-1,1,408.2,0,0.0,3,1.0,1.2,2,Jeff,1.2,28,2,100.9,86,False,265.6,0.0,0.0,0.0,0.0,2326,,54,0,0,0,83314.jpg,2.5,0,0,Hendrick,0.2,False,13,a,4,90,335.0,85,26509,0,26456,0,0.2,15.7,Hendrick,1,2017-18,1,2017-08-25T12:01:13Z,,,,,,,,
4,7,216,0,0,6,90517,0,0,-2,2,477.9,1,0.0,3,0.0,0.0,0,Robbie,0.0,12,1,97.3,87,False,273.8,0.0,0.0,0.0,0.0,1277,Knee injury - Unknown return date,53,0,0,0,90517.jpg,3.7,0,0,Brady,0.4,False,12,i,4,90,221.0,56,199096,0,213043,0,0.0,10.6,Brady,3,2017-18,1,2017-12-02T17:01:15Z,,,,,,,,
1,1,189,None,None,2,60551,0,0,-2,2,134.8,0,0.0,3,2.2,2.8,6,Ashley,2.8,17,0,40.7,88,False,182.4,0.0,0.0,0.0,0.0,1105,,43,0,0,0,60551.jpg,1.8,0,0,Westwood,0.1,False,18,a,4,90,90.0,35,10771,0,10356,0,0.7,8.1,Westwood,2,2017-18,1,None,,,,,,,,
0,0,3,0,0,0,12813,0,0,-4,4,0.7,0,0.0,3,0.0,0.0,0,Jonathan,0.0,2,0,1.1,89,False,1.2,0.0,0.0,0.0,0.0,36,Knee injury - Unknown return date,51,0,0,0,12813.jpg,1.0,0,0,Walters,0.1,False,19,i,4,90,12.0,3,1738,0,30930,0,0.0,0.6,Walters,0,2017-18,1,2018-04-22T12:31:18Z,,,,,,,,
1,6,533,None,None,12,40145,0,0,0,0,332.8,1,0.0,3,2.2,2.2,2,Jack,2.2,39,2,119.0,90,False,589.6,0.0,0.0,0.0,0.0,3420,,45,0,0,0,40145.jpg,2.6,0,0,Cork,3.6,False,4,a,4,90,265.0,100,553294,0,419154,0,0.5,22.2,Cork,7,2017-18,1,None,,,,,,,,
2,7,170,100,100,2,40399,0,0,-3,3,128.0,1,0.0,4,1.2,1.2,1,Sam,1.2,16,4,71.1,91,False,208.4,0.0,0.0,0.0,0.0,977,,57,0,0,0,40399.jpg,2.1,0,0,Vokes,2.1,False,9,a,4,90,384.0,63,354164,0,461391,0,0.2,11.1,Vokes,3,2017-18,1,2017-10-30T20:01:15Z,,,,,,,,
0,9,290,0,0,5,44699,0,0,-2,2,274.8,0,0.0,4,0.0,0.0,0,Ashley,3.0,23,9,145.8,93,False,407.2,0.0,0.0,0.0,0.0,2150,Shoulder injury - Unknown return date,53,0,0,0,44699.jpg,2.6,0,0,Barnes,3.2,False,10,i,4,90,797.0,92,440245,0,305066,0,0.6,17.4,Barnes,10,2017-18,1,2018-05-06T16:01:19Z,,,,,,,,
4,0,204,100,100,6,17349,0,0,-1,1,203.2,0,0.0,3,2.0,2.0,2,Aaron,2.0,30,0,73.3,153,False,232.2,0.0,0.0,0.0,0.0,1906,,54,0,0,0,17349.jpg,2.2,0,0,Lennon,0.2,False,25,a,4,90,297.0,65,27264,0,23505,0,0.4,12.0,Lennon,2,2017-18,1,2017-10-13T15:01:14Z,,,,,,,,
0,0,20,100,100,0,92383,0,0,-1,1,3.5,0,0.0,4,0.4,0.5,1,Nahki,0.5,3,0,4.7,185,False,7.2,0.0,0.0,0.0,0.0,46,,49,0,0,0,92383.jpg,1.0,0,0,Wells,0.1,False,21,a,4,90,37.0,9,5094,0,6146,0,0.1,1.8,Wells,0,2017-18,1,2017-11-18T14:01:15Z,,,,,,,,
0,0,193,100,100,4,17997,0,0,-5,5,117.5,0,0.0,2,0.0,0.0,0,Phil,0.0,13,0,38.3,334,False,229.4,0.0,0.0,0.0,0.0,1125,,40,0,0,0,17997.jpg,2.5,0,0,Bardsley,0.3,False,26,a,4,90,35.0,33,81355,0,72287,0,0.0,8.3,Bardsley,5,2017-18,1,2018-02-24T14:01:19Z,,,,,,,,
0,0,21,100,100,1,168566,0,0,-2,2,49.3,0,0.0,3,0.4,0.3,0,Georges-KÃ©vin,0.3,2,0,11.2,392,False,26.0,0.0,0.0,0.0,0.0,223,,53,0,0,0,168566.jpg,1.2,0,0,Nkoudou,0.0,False,7,a,4,90,41.0,11,2201,0,2553,0,0.1,2.1,Nkoudou,1,2017-18,1,2018-04-12T18:01:18Z,,,,,,,,
0,19,701,None,None,11,98747,0,0,5,-5,40.0,3,0.0,1,3.0,2.8,2,Nick,2.8,35,0,90.1,469,False,862.4,0.0,0.0,0.0,0.0,3114,,50,0,0,1,98747.jpg,4.3,0,113,Pope,10.1,False,29,a,4,90,0.0,152,976815,0,442451,0,0.6,30.4,Pope,3,2017-18,1,None,,,,,,,,
1,20,314,100,75,10,60689,0,0,-3,3,203.5,1,0.0,4,2.3,3.0,9,Chris,4.0,11,10,133.8,518,False,442.0,0.0,0.0,0.0,0.0,1621,,62,0,0,0,60689.jpg,4.3,0,0,Wood,1.7,False,11,a,4,90,692.0,104,494816,0,432717,0,0.6,16.8,Wood,1,2017-18,1,2018-05-13T14:01:21Z,,,,,,,,
0,0,0,None,None,0,28609,0,0,0,0,0.0,0,0.0,1,0.0,0.0,0,Adam,0.0,0,0,0.0,545,False,0.0,0.0,0.0,0.0,0.0,0,,40,0,0,0,28609.jpg,0.0,0,0,Legzdins,0.1,False,30,a,4,90,0.0,0,10002,0,5309,0,0.0,0.0,Legzdins,0,2017-18,1,None,,,,,,,,
0,0,0,None,None,0,39725,0,0,0,0,0.0,0,0.0,1,0.0,0.0,0,Anders,0.0,0,0,0.0,554,False,0.0,0.0,0.0,0.0,0.0,0,,40,0,0,0,39725.jpg,0.0,0,0,Lindegaard,0.2,False,22,a,4,90,0.0,0,15512,0,7503,0,0.0,0.0,Lindegaard,0,2017-18,1,None,,,,,,,,
0,0,0,0,0,0,95508,0,0,-1,1,0.0,0,0.0,3,0.0,0.0,0,Fredrik,0.0,0,0,0.0,575,False,0.0,0.0,0.0,0.0,0.0,0,Transferred to DjurgÃ¥rden,44,0,0,0,95508.jpg,0.0,0,0,Ulvestad,0.0,False,20,u,4,90,0.0,0,332,0,300,0,0.0,0.0,Ulvestad,0,2017-18,1,2018-02-08T09:42:30Z,,,,,,,,
0,0,0,None,None,0,234483,0,0,0,0,0.0,0,0.0,3,0.0,0.0,0,Aiden,0.0,0,0,0.0,623,False,0.0,0.0,0.0,0.0,0.0,0,,45,0,0,0,234483.jpg,0.0,0,0,O'Neill,0.0,False,41,a,4,90,0.0,0,334,0,216,0,0.0,0.0,O'Neill,0,2017-18,1,None,,,,,,,,
0,0,3,None,None,0,433154,0,0,0,0,0.0,0,0.0,4,None,1.0,1,Dwight,1.0,0,0,0.0,646,False,0.0,0.0,0.0,0.0,0.0,1,,45,0,0,0,433154.jpg,1.0,0,0,McNeil,0.0,False,None,a,4,90,0.0,1,0,0,0,0,0.2,0.2,McNeil,0,2017-18,1,None,,,,,,,,
1,10,273,100,100,5,44346,0,0,-1,1,311.1,2,0.0,4,5.7,5.2,2,Olivier,4.7,11,7,129.0,25,False,307.0,0.0,0.0,0.0,0.0,981,,84,0,0,0,44346.jpg,2.7,0,0,Giroud,3.7,False,18,a,5,8,673.0,77,313993,0,227618,0,0.6,9.2,Giroud,0,2017-18,1,2018-01-30T20:01:18Z,,,,,,,,
0,4,635,100,100,15,60772,0,0,-2,2,0.0,0,0.0,1,4.3,4.0,2,Thibaut,3.5,34,0,55.2,94,False,549.0,0.0,0.0,0.0,0.0,3150,,53,0,0,0,60772.jpg,3.9,0,77,Courtois,10.3,False,13,a,5,8,0.0,136,530384,0,901183,0,0.7,25.7,Courtois,2,2017-18,1,2018-05-09T18:31:22Z,,,,,,,,
0,0,0,None,None,0,41251,0,0,-3,3,0.0,0,0.0,1,0.5,0.5,0,Eduardo,0.0,0,0,0.0,95,False,0.0,0.0,0.0,0.0,0.0,0,,47,0,0,0,41251.jpg,0.0,0,0,dos Reis Carvalho,0.1,False,37,a,5,8,0.0,0,1221,0,3581,0,0.0,0.0,Eduardo,0,2017-18,1,None,,,,,,,,
0,0,54,None,None,1,20310,0,0,-2,2,0.0,0,0.0,1,0.9,0.8,0,Willy,0.3,4,0,5.5,96,False,55.2,0.0,0.0,0.0,0.0,270,,48,0,0,0,20310.jpg,3.7,0,7,Caballero,0.1,False,1,a,5,8,0.0,11,11018,0,13325,0,0.1,2.3,Caballero,0,2017-18,1,None,,,,,,,,
6,25,913,None,None,15,41328,0,0,4,-4,535.7,4,0.0,2,4.5,4.0,1,CÃ©sar,3.5,38,2,167.5,97,True,967.4,0.0,0.0,0.0,0.0,3330,,69,1,0,0,41328.jpg,4.7,0,0,Azpilicueta,21.0,False,28,a,5,8,168.0,175,1565365,0,1138791,0,0.5,25.4,Azpilicueta,1,2017-18,1,None,,,,,,,,
0,2,447,100,100,9,19419,0,0,-3,3,55.6,0,0.0,2,3.3,3.0,1,Gary,2.5,27,0,65.4,98,False,496.6,0.0,0.0,0.0,0.0,2082,,62,0,0,0,19419.jpg,2.7,1,0,Cahill,3.0,False,24,a,5,8,99.0,74,89245,0,609943,0,0.4,11.9,Cahill,1,2017-18,1,2018-01-13T18:01:17Z,,,,,,,,
2,15,650,100,100,13,82263,0,0,1,-1,549.6,5,0.0,2,4.3,3.7,0,Marcos,3.2,30,7,207.1,100,True,697.8,0.0,0.0,0.0,0.0,2855,,71,0,0,0,82263.jpg,5.0,0,0,Alonso,16.2,False,3,a,5,8,822.0,165,1720420,0,1821079,0,0.5,23.2,Alonso,6,2017-18,1,2018-04-19T10:01:17Z,,,,,,,,
2,0,186,0,0,3,41270,0,0,-3,3,22.3,0,0.0,2,0.0,0.0,0,David,0.0,13,1,29.6,101,False,210.2,0.0,0.0,0.0,0.0,838,Knee injury - Expected back 13 May,57,0,0,0,41270.jpg,3.2,1,0,Luiz Moreira Marinho,8.1,False,30,i,5,8,65.0,32,326869,0,1196235,0,0.0,5.6,David Luiz,3,2017-18,1,2018-02-15T13:31:17Z,,,,,,,,
6,9,486,100,100,11,49013,0,0,0,0,358.1,4,0.0,2,6.5,5.7,1,Victor,5.2,20,3,125.9,102,False,417.0,0.0,0.0,0.0,0.0,2109,,65,0,0,0,49013.jpg,4.7,0,0,Moses,2.9,False,15,a,5,8,482.0,131,270612,0,179921,0,0.8,20.2,Moses,3,2017-18,1,2017-10-14T16:31:15Z,,,,,,,,
1,8,557,100,100,12,102380,0,0,-2,2,83.0,2,0.0,2,3.7,3.2,0,Antonio,2.7,22,2,84.8,103,False,546.6,0.0,0.0,0.0,0.0,2336,,58,0,0,0,102380.jpg,4.3,0,0,RÃ¼diger,3.3,False,2,a,5,8,217.0,115,340478,0,315331,0,0.5,19.8,RÃ¼diger,4,2017-18,1,2018-03-11T16:31:17Z,,,,,,,,
6,24,699,100,100,12,42786,0,0,0,0,1127.3,5,0.0,3,4.1,3.8,2,Eden,3.3,27,12,317.3,104,False,928.0,0.0,0.0,0.0,0.0,2417,,105,0,0,0,42786.jpg,5.1,0,0,Hazard,6.4,False,10,a,5,8,1115.0,173,1573075,0,1380932,0,0.3,16.5,Hazard,2,2017-18,1,2018-01-05T15:01:18Z,,,,,,,,
4,7,539,100,100,11,17878,0,0,-2,2,1349.3,1,0.0,3,4.1,3.5,0,Cesc,3.0,26,2,254.9,105,False,713.8,0.0,0.0,0.0,0.0,2300,,68,0,0,0,17878.jpg,2.8,1,0,FÃ bregas,3.1,False,4,a,5,8,485.0,89,423827,0,709968,0,0.4,13.1,FÃ bregas,4,2017-18,1,2018-01-16T14:01:16Z,,,,,,,,
8,13,522,100,100,9,47431,0,0,0,0,891.5,3,0.0,3,2.1,2.0,1,Willian,1.5,19,6,224.5,106,False,640.0,0.0,0.0,0.0,0.0,1874,,70,0,0,0,47431.jpg,3.6,0,0,Borges Da Silva,12.6,False,22,a,5,8,715.0,130,1740578,0,1958002,0,0.2,18.6,Willian,1,2017-18,1,2018-02-05T20:01:21Z,,,,,,,,
2,2,272,100,100,8,49579,0,0,-3,3,410.0,1,0.0,3,1.7,1.7,1,Pedro,1.2,14,4,124.6,109,False,338.4,0.0,0.0,0.0,0.0,1511,,77,0,0,0,49579.jpg,2.6,0,0,RodrÃ­guez Ledesma,1.0,False,11,a,5,8,498.0,81,212022,0,322659,0,0.2,10.5,Pedro,1,2017-18,1,2018-04-08T14:31:18Z,,,,,,,,
2,9,655,100,100,16,116594,0,0,-1,1,638.2,0,0.0,3,2.9,2.8,2,N'Golo,2.3,32,1,151.7,111,False,676.0,0.0,0.0,0.0,0.0,2994,,49,0,0,0,116594.jpg,3.0,0,0,KantÃ©,11.7,False,7,a,5,8,199.0,101,823596,0,1210394,0,0.5,20.6,KantÃ©,3,2017-18,1,2018-03-04T16:01:16Z,,,,,,,,
1,3,77,0,0,1,94245,0,0,-4,4,39.0,1,0.0,4,0.0,0.0,0,Michy,0.0,7,2,25.7,113,False,99.4,0.0,0.0,0.0,0.0,351,Season-long loan to Borussia Dortmund,81,1,0,0,94245.jpg,2.1,0,0,Batshuayi,0.5,False,23,u,5,8,123.0,25,121659,0,181989,0,0.0,3.1,Batshuayi,0,2017-18,1,2018-01-31T17:01:18Z,,,,,,,,
